[2025-04-06T08:55:47.620+0000] {taskinstance.py:1956} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: youtube_comment_pipeline_us_stocks_daily.collect_comments scheduled__2025-04-01T00:00:00+00:00 [queued]>
[2025-04-06T08:55:47.623+0000] {taskinstance.py:1956} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: youtube_comment_pipeline_us_stocks_daily.collect_comments scheduled__2025-04-01T00:00:00+00:00 [queued]>
[2025-04-06T08:55:47.623+0000] {taskinstance.py:2170} INFO - Starting attempt 1 of 1
[2025-04-06T08:55:47.627+0000] {taskinstance.py:2191} INFO - Executing <Task(PythonOperator): collect_comments> on 2025-04-01 00:00:00+00:00
[2025-04-06T08:55:47.630+0000] {standard_task_runner.py:60} INFO - Started process 1848 to run task
[2025-04-06T08:55:47.631+0000] {standard_task_runner.py:87} INFO - Running: ['***', 'tasks', 'run', 'youtube_comment_pipeline_us_stocks_daily', 'collect_comments', 'scheduled__2025-04-01T00:00:00+00:00', '--job-id', '101', '--raw', '--subdir', 'DAGS_FOLDER/youtube_comment_pipeline.py', '--cfg-path', '/tmp/tmp25x1qy0k']
[2025-04-06T08:55:47.632+0000] {standard_task_runner.py:88} INFO - Job 101: Subtask collect_comments
[2025-04-06T08:55:47.651+0000] {task_command.py:423} INFO - Running <TaskInstance: youtube_comment_pipeline_us_stocks_daily.collect_comments scheduled__2025-04-01T00:00:00+00:00 [running]> on host 04d9bebcd372
[2025-04-06T08:55:47.680+0000] {taskinstance.py:2480} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='youtube_comment_pipeline_us_stocks_daily' AIRFLOW_CTX_TASK_ID='collect_comments' AIRFLOW_CTX_EXECUTION_DATE='2025-04-01T00:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2025-04-01T00:00:00+00:00'
[2025-04-06T08:55:47.686+0000] {logging_mixin.py:188} WARNING - /home/***/.local/lib/python3.8/site-packages/***/utils/context.py:315 AirflowContextDeprecationWarning: Accessing 'execution_date' from the template is deprecated and will be removed in a future version. Please use 'data_interval_start' or 'logical_date' instead.
[2025-04-06T08:56:39.546+0000] {logging_mixin.py:188} INFO -  Collected 1 comments.
[2025-04-06T08:56:39.547+0000] {python.py:201} INFO - Done. Returned value was: None
[2025-04-06T08:56:39.553+0000] {taskinstance.py:1138} INFO - Marking task as SUCCESS. dag_id=youtube_comment_pipeline_us_stocks_daily, task_id=collect_comments, execution_date=20250401T000000, start_date=20250406T085547, end_date=20250406T085639
[2025-04-06T08:56:39.565+0000] {local_task_job_runner.py:234} INFO - Task exited with return code 0
[2025-04-06T08:56:39.578+0000] {taskinstance.py:3280} INFO - 1 downstream tasks scheduled from follow-on schedule check
[2025-04-20T02:25:00.821+0000] {taskinstance.py:1956} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: youtube_comment_pipeline_us_stocks_daily.collect_comments scheduled__2025-04-01T00:00:00+00:00 [queued]>
[2025-04-20T02:25:00.824+0000] {taskinstance.py:1956} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: youtube_comment_pipeline_us_stocks_daily.collect_comments scheduled__2025-04-01T00:00:00+00:00 [queued]>
[2025-04-20T02:25:00.825+0000] {taskinstance.py:2170} INFO - Starting attempt 1 of 1
[2025-04-20T02:25:00.830+0000] {taskinstance.py:2191} INFO - Executing <Task(PythonOperator): collect_comments> on 2025-04-01 00:00:00+00:00
[2025-04-20T02:25:00.833+0000] {standard_task_runner.py:60} INFO - Started process 2253 to run task
[2025-04-20T02:25:00.834+0000] {standard_task_runner.py:87} INFO - Running: ['***', 'tasks', 'run', 'youtube_comment_pipeline_us_stocks_daily', 'collect_comments', 'scheduled__2025-04-01T00:00:00+00:00', '--job-id', '573', '--raw', '--subdir', 'DAGS_FOLDER/youtube_comment_pipeline.py', '--cfg-path', '/tmp/tmpyscj9tm5']
[2025-04-20T02:25:00.836+0000] {standard_task_runner.py:88} INFO - Job 573: Subtask collect_comments
[2025-04-20T02:25:00.862+0000] {task_command.py:423} INFO - Running <TaskInstance: youtube_comment_pipeline_us_stocks_daily.collect_comments scheduled__2025-04-01T00:00:00+00:00 [running]> on host 7e480c288e12
[2025-04-20T02:25:00.900+0000] {taskinstance.py:2480} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='youtube_comment_pipeline_us_stocks_daily' AIRFLOW_CTX_TASK_ID='collect_comments' AIRFLOW_CTX_EXECUTION_DATE='2025-04-01T00:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2025-04-01T00:00:00+00:00'
[2025-04-20T02:25:00.909+0000] {logging_mixin.py:188} WARNING - /home/***/.local/lib/python3.8/site-packages/***/utils/context.py:315 AirflowContextDeprecationWarning: Accessing 'execution_date' from the template is deprecated and will be removed in a future version. Please use 'data_interval_start' or 'logical_date' instead.
[2025-04-20T02:25:01.180+0000] {logging_mixin.py:188} INFO - Published: 2025-04-19 11:04:06+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.189+0000] {logging_mixin.py:188} INFO - Published: 2025-04-11 02:23:51+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.189+0000] {logging_mixin.py:188} INFO - Published: 2025-04-11 02:14:08+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.189+0000] {logging_mixin.py:188} INFO - Published: 2025-04-11 02:13:44+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.189+0000] {logging_mixin.py:188} INFO - Published: 2025-04-11 02:08:48+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.189+0000] {logging_mixin.py:188} INFO - Published: 2025-04-11 01:56:05+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.189+0000] {logging_mixin.py:188} INFO - Published: 2025-04-11 01:55:32+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.189+0000] {logging_mixin.py:188} INFO - Published: 2025-04-11 01:54:00+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.189+0000] {logging_mixin.py:188} INFO - Published: 2025-04-11 01:53:56+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.189+0000] {logging_mixin.py:188} INFO - Published: 2025-04-11 01:52:34+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.189+0000] {logging_mixin.py:188} INFO - Published: 2025-04-11 01:51:15+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.190+0000] {logging_mixin.py:188} INFO - Published: 2025-04-11 01:50:19+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.190+0000] {logging_mixin.py:188} INFO - Published: 2025-04-11 01:40:00+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.443+0000] {logging_mixin.py:188} INFO - Published: 2025-04-11 01:32:24+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.443+0000] {logging_mixin.py:188} INFO - Published: 2025-04-11 01:29:58+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.443+0000] {logging_mixin.py:188} INFO - Published: 2025-04-11 01:25:26+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.443+0000] {logging_mixin.py:188} INFO - Published: 2025-04-11 01:25:18+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.443+0000] {logging_mixin.py:188} INFO - Published: 2025-04-11 01:23:31+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.444+0000] {logging_mixin.py:188} INFO - Published: 2025-04-11 01:20:03+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.444+0000] {logging_mixin.py:188} INFO - Published: 2025-04-11 01:19:48+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.444+0000] {logging_mixin.py:188} INFO - Published: 2025-04-11 01:11:38+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.444+0000] {logging_mixin.py:188} INFO - Published: 2025-04-11 01:08:31+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.445+0000] {logging_mixin.py:188} INFO - Published: 2025-04-11 01:07:41+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.445+0000] {logging_mixin.py:188} INFO - Published: 2025-04-11 01:03:37+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.445+0000] {logging_mixin.py:188} INFO - Published: 2025-04-11 01:03:22+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.445+0000] {logging_mixin.py:188} INFO - Published: 2025-04-11 01:02:31+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.445+0000] {logging_mixin.py:188} INFO - Published: 2025-04-11 01:01:57+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.445+0000] {logging_mixin.py:188} INFO - Published: 2025-04-11 01:00:34+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.446+0000] {logging_mixin.py:188} INFO - Published: 2025-04-11 01:00:12+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.446+0000] {logging_mixin.py:188} INFO - Published: 2025-04-11 00:59:00+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.446+0000] {logging_mixin.py:188} INFO - Published: 2025-04-11 00:57:47+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.446+0000] {logging_mixin.py:188} INFO - Published: 2025-04-11 00:57:31+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.446+0000] {logging_mixin.py:188} INFO - Published: 2025-04-11 00:57:18+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.446+0000] {logging_mixin.py:188} INFO - Published: 2025-04-11 00:55:40+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.446+0000] {logging_mixin.py:188} INFO - Published: 2025-04-11 00:54:36+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.446+0000] {logging_mixin.py:188} INFO - Published: 2025-04-11 00:53:47+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.446+0000] {logging_mixin.py:188} INFO - Published: 2025-04-11 00:53:45+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.446+0000] {logging_mixin.py:188} INFO - Published: 2025-04-11 00:45:26+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.447+0000] {logging_mixin.py:188} INFO - Published: 2025-04-11 00:44:57+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.447+0000] {logging_mixin.py:188} INFO - Published: 2025-04-11 00:44:11+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.447+0000] {logging_mixin.py:188} INFO - Published: 2025-04-11 00:43:59+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.447+0000] {logging_mixin.py:188} INFO - Published: 2025-04-11 00:26:21+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.447+0000] {logging_mixin.py:188} INFO - Published: 2025-04-11 00:25:47+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.447+0000] {logging_mixin.py:188} INFO - Published: 2025-04-11 00:25:10+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.447+0000] {logging_mixin.py:188} INFO - Published: 2025-04-11 00:23:00+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.447+0000] {logging_mixin.py:188} INFO - Published: 2025-04-11 00:21:33+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.447+0000] {logging_mixin.py:188} INFO - Published: 2025-04-11 00:20:19+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.447+0000] {logging_mixin.py:188} INFO - Published: 2025-04-11 00:18:56+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.448+0000] {logging_mixin.py:188} INFO - Published: 2025-04-11 00:16:24+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.448+0000] {logging_mixin.py:188} INFO - Published: 2025-04-11 00:16:22+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.448+0000] {logging_mixin.py:188} INFO - Published: 2025-04-11 00:14:12+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.448+0000] {logging_mixin.py:188} INFO - Published: 2025-04-11 00:05:29+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.448+0000] {logging_mixin.py:188} INFO - Published: 2025-04-11 00:03:48+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.448+0000] {logging_mixin.py:188} INFO - Published: 2025-04-11 00:03:38+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.448+0000] {logging_mixin.py:188} INFO - Published: 2025-04-11 00:01:36+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.449+0000] {logging_mixin.py:188} INFO - Published: 2025-04-11 00:00:08+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.449+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 23:57:15+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.449+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 23:55:37+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.449+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 23:52:30+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.449+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 23:48:38+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.449+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 23:46:03+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.449+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 23:40:35+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.450+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 23:37:58+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.450+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 23:37:42+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.450+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 23:36:37+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.450+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 23:35:46+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.450+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 23:32:55+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.450+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 23:31:13+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.450+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 23:30:17+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.450+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 23:22:55+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.450+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 23:22:52+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.450+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 23:21:35+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.451+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 23:18:53+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.451+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 23:10:26+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.451+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 23:07:25+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.451+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 23:05:56+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.451+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 23:04:56+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.451+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 23:04:53+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.452+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 23:02:58+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.452+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 23:02:41+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.452+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 23:01:40+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.452+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 23:00:01+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.453+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 22:57:41+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.453+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 22:57:02+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.453+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 22:56:47+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.453+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 22:55:36+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.453+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 22:48:11+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.453+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 22:46:30+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.453+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 22:45:17+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.454+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 22:45:04+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.454+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 22:43:58+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.454+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 22:43:01+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.454+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 22:42:19+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.454+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 22:39:57+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.454+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 22:39:36+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.454+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 22:39:12+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.454+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 22:38:41+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.454+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 22:38:41+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.454+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 22:37:04+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.454+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 22:34:20+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.455+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 22:33:26+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.455+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 22:32:54+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.455+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 22:32:09+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.455+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 22:31:42+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.455+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 22:31:13+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.455+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 22:29:01+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.455+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 22:27:33+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.455+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 22:26:52+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.455+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 22:25:42+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.455+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 22:20:33+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.456+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 22:19:27+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.456+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 22:17:34+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.456+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 22:15:32+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.695+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 22:10:53+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
[2025-04-20T02:25:01.696+0000] {logging_mixin.py:188} INFO - Published: 2025-04-10 22:10:17+00:00 | Start: 2025-04-01 00:00:00+00:00 | End: 2025-04-02 00:00:00+00:00
